Date,TSLA,CRM,HPE,DELL,AMZN,GOOGL,ABNB,SQ,ADBE,FTNT,DDOG,LYFT,CRWD,AI,TEAM,QCOM,INTU,AMD,IBM,PANW,MDB,TXN,NFLX,KLAC,SNOW,AAPL,NOW,CFLT,AVGO,ASAN,ORCL,PLTR,NVDA,META,MSFT,UBER
2024-08-26 00:00:00+00:00,213.2100067138672,265.2799987792969,19.18000030517578,111.66999816894531,175.5,166.16000366210938,115.70999908447266,65.55999755859375,559.4400024414062,75.18000030517578,116.73999786376953,11.779999732971191,265.8699951171875,24.350000381469727,165.02000427246094,169.49000549316406,617.1199951171875,149.99000549316406,197.97999572753906,347.1199951171875,246.0,208.25,688.4400024414062,798.969970703125,118.0,227.17999267578125,827.8599853515625,21.440000534057617,159.6199951171875,14.520000457763672,138.89999389648438,30.850000381469727,126.45999908447266,521.1199951171875,413.489990234375,72.61000061035156
2024-08-27 00:00:00+00:00,209.2100067138672,264.20001220703125,19.100000381469727,111.86000061035156,173.1199951171875,164.67999267578125,116.73999786376953,66.63999938964844,567.8200073242188,75.97000122070312,116.0199966430664,11.619999885559082,269.8299865722656,23.530000686645508,164.32000732421875,173.92999267578125,626.3200073242188,150.5,198.72999572753906,350.19000244140625,238.85000610351562,210.69000244140625,695.719970703125,812.7899780273438,115.54000091552734,228.02999877929688,831.739990234375,21.06999969482422,161.38999938964844,14.25,138.47999572753906,30.84000015258789,128.3000030517578,519.0999755859375,413.8399963378906,72.55999755859375
2024-08-28 00:00:00+00:00,205.75,258.8999938964844,19.0,111.55999755859375,170.8000030517578,162.85000610351562,117.52999877929688,64.68000030517578,560.5399780273438,75.61000061035156,113.41999816894531,11.460000038146973,264.20001220703125,23.0,161.94000244140625,171.85000610351562,617.0399780273438,146.36000061035156,198.4600067138672,350.44000244140625,235.3699951171875,207.74000549316406,683.8400268554688,804.27001953125,111.55999755859375,226.49000549316406,814.1099853515625,20.420000076293945,158.17999267578125,13.75,137.8800048828125,30.360000610351562,125.61000061035156,516.780029296875,410.6000061035156,71.8499984741211
2024-08-29 00:00:00+00:00,206.27999877929688,257.010009765625,18.68000030517578,110.73999786376953,172.1199951171875,161.77999877929688,116.5999984741211,66.41999816894531,569.6300048828125,76.2699966430664,115.18000030517578,11.550000190734863,271.6700134277344,23.059999465942383,167.4499969482422,169.49000549316406,622.7999877929688,145.49000549316406,198.89999389648438,358.2099914550781,245.72000122070312,211.08999633789062,692.47998046875,795.75,114.13999938964844,229.7899932861328,831.27001953125,20.899999618530273,156.92999267578125,14.029999732971191,139.4199981689453,31.0,117.58999633789062,518.219970703125,413.1199951171875,72.23999786376953
2024-08-30 00:00:00+00:00,214.11000061035156,252.89999389648438,19.3700008392334,115.54000091552734,178.5,163.3800048828125,117.30999755859375,66.08000183105469,574.4099731445312,76.70999908447266,116.26000213623047,11.670000076293945,277.2799987792969,23.34000015258789,165.60000610351562,175.3000030517578,630.260009765625,148.55999755859375,202.1300048828125,362.7200012207031,290.7900085449219,214.33999633789062,701.3499755859375,819.4299926757812,114.2300033569336,229.0,855.0,21.219999313354492,162.82000732421875,14.0600004196167,141.2899932861328,31.479999542236328,119.37000274658203,521.3099975585938,417.1400146484375,73.12999725341797
2024-09-03 00:00:00+00:00,210.60000610351562,248.05999755859375,19.059999465942383,110.7699966430664,176.25,157.36000061035156,114.9800033569336,64.16999816894531,571.0399780273438,77.12999725341797,111.4800033569336,11.350000381469727,266.6000061035156,23.450000762939453,163.8000030517578,163.24000549316406,624.8099975585938,136.94000244140625,201.27999877929688,355.07000732421875,283.20001220703125,201.8300018310547,675.3200073242188,741.4299926757812,110.41000366210938,222.77000427246094,835.8599853515625,20.3700008392334,152.7899932861328,13.289999961853027,139.5,30.510000228881836,108.0,511.760009765625,409.44000244140625,71.88999938964844
2024-09-04 00:00:00+00:00,219.41000366210938,247.67999267578125,18.770000457763672,109.05999755859375,173.3300018310547,156.4499969482422,115.20999908447266,64.08000183105469,575.25,76.87000274658203,108.6500015258789,11.34000015258789,259.32000732421875,23.010000228881836,162.3000030517578,165.3300018310547,623.0999755859375,140.8699951171875,204.11000061035156,346.1499938964844,290.7099914550781,204.0,679.6799926757812,745.1099853515625,110.80000305175781,220.85000610351562,834.8300170898438,19.790000915527344,154.1199951171875,12.609999656677246,140.75,30.59000015258789,106.20999908447266,512.739990234375,408.8999938964844,71.55999755859375
2024-09-05 00:00:00+00:00,230.1699981689453,246.1199951171875,17.639999389648438,107.16000366210938,177.88999938964844,157.24000549316406,116.16000366210938,64.58000183105469,567.9299926757812,75.80000305175781,110.08999633789062,11.25,256.42999267578125,21.1200008392334,161.89999389648438,163.6999969482422,621.47998046875,139.44000244140625,202.58999633789062,343.739990234375,289.8800048828125,201.5500030517578,683.6199951171875,728.0599975585938,111.75,222.3800048828125,835.4000244140625,20.270000457763672,152.82000732421875,12.579999923706055,142.61000061035156,30.15999984741211,107.20999908447266,516.8599853515625,408.3900146484375,71.25
2024-09-06 00:00:00+00:00,210.72999572753906,243.97000122070312,17.530000686645508,102.0,171.38999938964844,150.9199981689453,114.27999877929688,61.2400016784668,563.4099731445312,75.16000366210938,107.19999694824219,11.0600004196167,246.38999938964844,21.299999237060547,161.30999755859375,158.19000244140625,615.1199951171875,134.35000610351562,200.74000549316406,335.82000732421875,281.8800048828125,197.4499969482422,665.77001953125,702.7999877929688,108.55999755859375,220.82000732421875,825.0399780273438,19.600000381469727,137.0,11.779999732971191,141.80999755859375,30.329999923706055,102.83000183105469,500.2699890136719,401.70001220703125,69.58000183105469
2024-09-09 00:00:00+00:00,216.27000427246094,245.75999450683594,17.600000381469727,105.88999938964844,175.39999389648438,148.7100067138672,116.36000061035156,61.310001373291016,569.8800048828125,75.0999984741211,107.69999694824219,10.800000190734863,246.5800018310547,21.389999389648438,162.69000244140625,160.77000427246094,626.989990234375,138.14999389648438,203.52999877929688,344.04998779296875,286.5799865722656,201.1699981689453,675.4199829101562,709.8900146484375,109.95999908447266,220.91000366210938,855.5800170898438,19.950000762939453,140.82000732421875,11.510000228881836,139.88999938964844,34.599998474121094,106.47000122070312,504.7900085449219,405.7200012207031,69.80000305175781
